"Time" "GATdat80.x" "GATdat80.y" "GATdat20.x" "GATdat20.y" "GAT20" "GAT80" "MAT" "CMT" "SST20" "SST80"
"4627" 10.236 10.236 15.9882145452032 10.236 15.8224564071469 15.0477871696411 15.1124122692827 9.35213675679113 -2.75360541696673 18.7726551292366 18.8356320681357
"4628" 10.238 10.238 15.989036065102 10.238 15.8229202488715 15.047787322338 15.1127812518389 9.35239958553664 -2.75312072663154 18.7726957212562 18.836027553137
"4629" 10.242 10.242 15.9906709056928 10.242 15.8238487792184 15.0477885886367 15.113511215796 9.35291713853067 -2.7521594845778 18.7727778261232 18.8368104839467
"4630" 10.244 10.244 15.9914842293215 10.244 15.8243134680011 15.0477897023732 15.1138722000891 9.3531718657332 -2.7516829299172 18.7728193391217 18.8371979326718
"4631" 10.246 10.246 15.9922948237971 10.246 15.824778439297 15.0477911365908 15.1142305211866 9.3534238953754 -2.75120908420607 18.7728611592643 18.8375827055549
"4632" 10.25 10.25 15.9939078311624 10.25 15.8257092297489 15.0477949667392 15.1149391795796 9.35391986788685 -2.75026951374815 18.7729457212836 18.8383442296282
"4633" 10.252 10.252 15.994710246989 10.252 15.8261750490654 15.0477973628046 15.1152895197673 9.35416381371009 -2.74980378605932 18.7729884633114 18.8387209837352
"4634" 10.256 10.256 15.9963069102723 10.256 15.8271075362807 15.0478031172544 15.1159822293553 9.35464363187663 -2.74888043840677 18.773074869781 18.8394664833817
"4635" 10.258 10.258 15.9971011606658 10.258 15.8275742043398 15.0478064757735 15.1163246016479 9.35487950717392 -2.74842281550101 18.7731185343738 18.8398352318378
"4636" 10.26 10.26 15.9978926921852 10.26 15.8280411554736 15.0478101552453 15.1166643208677 9.35511269524991 -2.74796789124755 18.7731625066394 18.8402013146604
"4637" 10.264 10.264 15.999467604475 10.264 15.828975907286 15.047818477316 15.1173358058735 9.35557101564595 -2.74706613281347 18.7732513744909 18.8409254892383
"4638" 10.266 10.266 16.0002509881824 10.266 15.8294437081251 15.0478231200497 15.1176675745516 9.35579615092 -2.7466192956908 18.7732962702278 18.8412835839103
"4639" 10.268 10.268 16.0010316588893 10.268 15.8299117923596 15.0478280840055 15.1179966959415 9.35601860488076 -2.74617515133634 18.7733414739396 18.8416390187822
"4640" 10.272 10.272 16.0025848671755 10.272 15.8308488113361 15.0478389758524 15.118647002641 9.35645547477034 -2.74529493504797 18.77343280559 18.8423419149591
"4641" 10.274 10.274 16.0033574076916 10.274 15.8313177462385 15.0478449038783 15.1189681908427 9.35666989365318 -2.744858860172 18.7734789336796 18.8426893791808
"4642" 10.276 10.276 16.004127241081 10.276 15.8317869648573 15.0478511533956 15.1192867375408 9.35688163713073 -2.74442547218015 18.7735253700461 18.8430341894359
"4643" 10.28 10.28 16.0056587923532 10.28 15.8327262535648 15.0478646171739 15.1199159122102 9.35729710377792 -2.74356675096469 18.7736191679123 18.8437158538795
"4644" 10.282 10.282 16.0064205131729 10.282 15.833196323814 15.0478718315697 15.1202265430738 9.35750082990157 -2.74314141479904 18.773666529563 18.8440527109848
"4645" 10.284 10.284 16.0071795327396 10.284 15.8336666781004 15.0478793677263 15.1205345382183 9.35770188652793 -2.74271875963342 18.7737141997928 18.8443869199569
"4646" 10.286 10.286 16.0079358525217 10.286 15.8341373165043 15.0478872257111 15.1208398990898 9.357900275134 -2.74229878399678 18.7737621786773 18.8447184822542
"4647" 10.29 10.29 16.0094403986057 10.29 15.8350794459854 15.047903907435 15.1214427237983 9.35828905419327 -2.7414668654264 18.7738590627123 18.8453736726578
"4648" 10.292 10.292 16.0101886278445 10.292 15.835550937223 15.0479127313086 15.1217401905277 9.35847944760047 -2.7410549195506 18.7739079680139 18.845697303681
"4649" 10.294 10.294 16.0109341631725 10.294 15.8360227128989 15.04792187728 15.1220350287688 9.3586671788954 -2.74064564731969 18.7739571822723 18.8460182938628
"4650" 10.296 10.296 16.011677006058 10.296 15.8364947730934 15.0479313454164 15.1223272399677 9.35885224955503 -2.74023904726267 18.774006705563 18.8463366446617
"4651" 10.3 10.3 16.0131546203753 10.3 15.8374397473588 15.0479512484538 15.1229037870236 9.35921441487645 -2.73943385778614 18.7741066795435 18.8469654339444
"4652" 10.302 10.302 16.013889394744 10.302 15.8379126615902 15.0479616834896 15.123188125773 9.35939151249224 -2.73903526542459 18.7741571303844 18.8472758753449
"4653" 10.304 10.304 16.014621482544 10.304 15.838385860661 15.0479724409599 15.123469843265 9.35956595538076 -2.73863933935282 18.7742078905597 18.847583683196
"4654" 10.308 10.308 16.0160776043113 10.308 15.8393331136418 15.0479949234734 15.1240254202612 9.35990688288396 -2.73785548019451 18.7743103392159 18.8481914040835
"4655" 10.31 10.31 16.0168016412156 10.31 15.8398071677121 15.0480066486515 15.1242992826579 9.36007337045266 -2.73746754416592 18.7743620278478 18.8484913200368
"4656" 10.312 10.312 16.0175229974249 10.312 15.8402815069428 15.0480186965335 15.1245705295819 9.36023720920208 -2.73708226854301 18.7744140261163 18.8487886082743
"4657" 10.314 10.314 16.0182416744076 10.314 15.8407561314139 15.048031067187 15.1248391624795 9.36039840060923 -2.73669965185476 18.7744663340969 18.8490832702543
"4658" 10.318 10.318 16.0196709965668 10.318 15.8417062363985 15.0480567770775 15.1253685919799 9.36071284730474 -2.73594238939813 18.7745718794968 18.8496647212755
"4659" 10.32 10.32 16.0203816446802 10.32 15.8421817170724 15.0480701164493 15.1256293914752 9.36086610554709 -2.7355677406877 18.7746251170671 18.8499515132336
"4660" 10.322 10.322 16.0210896194408 10.322 15.8426574833077 15.0480837788621 15.1258875827289 9.36101672235518 -2.73519574502784 18.7746786646517 18.8502356847678
"4661" 10.324 10.324 16.0217949195743 10.324 15.8431335351913 15.0480977643899 15.1261431644446 9.36116469646347 -2.73482640369004 18.7747325223329 18.850517234594
"4662" 10.328 10.328 16.0231974442407 10.328 15.8440864963659 15.0481267052015 15.1266464474534 9.3614526648952 -2.73409573569004 18.7748411684286 18.8510724173625
"4663" 10.33 10.33 16.0238946387999 10.33 15.8445634058982 15.048141660701 15.1268941187286 9.36159262926211 -2.73373443899631 18.7748959570751 18.8513460203112
"4664" 10.332 10.332 16.0245891015272 10.332 15.8450406015546 15.0481569397401 15.1271391231721 9.36172989375869 -2.73337585381909 18.7749510562753 18.8516169443069
"4665" 10.336 10.336 16.0259697715391 10.336 15.8459958517228 15.0481884688682 15.1276210715282 9.36199626322784 -2.73266687795114 18.775062186801 18.852150695452
"4666" 10.338 10.338 16.02665594885 10.338 15.8464739064758 15.0482047191729 15.1278579854227 9.36212533824385 -2.7323165172289 18.7751182183583 18.8524134926078
"4667" 10.342 10.342 16.0280199131475 10.342 15.8474308759229 15.0482381918027 15.1283236175996 9.36237519394749 -2.73162412512909 18.7752312146419 18.8529308551013
"4668" 10.346 10.346 16.0293725904336 10.346 15.8483889927625 15.0482729611785 15.1287782222335 9.36261389069145 -2.73094293871713 18.7753454559239 18.8534371418585
"4669" 10.348 10.348 16.0300446589803 10.348 15.8488684817561 15.0482908324158 15.1290013516993 9.3627290170079 -2.7306065851047 18.7754030437293 18.8536860943439
"4670" 10.35 10.35 16.0307138608136 10.35 15.8493482579598 15.0483090281631 15.1292216792523 9.36284130864962 -2.73027307786698 18.7754609431322 18.8539322329046
"4671" 10.354 10.354 16.0320436043929 10.354 15.8503086724802 15.0483463936191 15.1296538685839 9.36305732799589 -2.72961466245256 18.7755776771946 18.8544160082646
"4672" 10.358 10.358 16.0333617012767 10.358 15.8512702372887 15.0483850584091 15.1300746701563 9.36326182890411 -2.72896781234783 18.7756956590389 18.8548883479639
"4673" 10.36 10.36 16.0340163447407 10.36 15.8517514513527 15.048404878324 15.1302807630103 9.3633597224983 -2.7286487617472 18.7757551181693 18.8551201919486
"4674" 10.364 10.364 16.0353167467787 10.364 15.8527147434034 15.0484454937326 15.1306842578091 9.36354672107549 -2.72801948437064 18.7758749734263 18.855575153204
"4675" 10.368 10.368 16.0366052023844 10.368 15.8536791881554 15.0484874106321 15.1310760646689 9.36372190164934 -2.72740207198862 18.7759960787849 18.8560183788618
"4676" 10.37 10.37 16.0372449128081 10.37 15.8541618430961 15.0485088574105 15.1312675475993 9.36380502273934 -2.72709785263117 18.7760571005422 18.8562355533494
"4677" 10.374 10.374 16.038515223963 10.374 15.8551280187099 15.0485527281638 15.131641597416 9.36396225163419 -2.7264984625046 18.7761800827929 18.856660950658
"4678" 10.378 10.378 16.0397732889488 10.378 15.8560953494381 15.0485979025648 15.1320036591144 9.36410736296038 -2.72591123705745 18.7763043174649 18.857074312432
"4679" 10.38 10.38 16.0403976916612 10.38 15.8565794482718 15.0486209789028 15.1321801568967 9.36417533708956 -2.72562222354925 18.7763669047488 18.8572764425016
"4680" 10.384 10.384 16.0416371625909 10.384 15.8575485134814 15.048668110393 15.132524011283 9.3643020473888 -2.72505346988482 18.7764930197924 18.8576715260215
"4681" 10.388 10.388 16.0428640876149 10.388 15.8585187362186 15.0487165476879 15.1328555773718 9.36441634055406 -2.72449718058466 18.7766203895769 18.8580542740702
"4682" 10.39 10.39 16.0434728079451 10.39 15.8590042819616 15.0487412562818 15.1330167147822 9.36446879326579 -2.72422374753178 18.7766845452869 18.8582409848008
"4683" 10.394 10.394 16.0446806893078 10.394 15.8599762427999 15.0487916539014 15.1333296232905 9.36456423605612 -2.72368637954165 18.7768137989226 18.8586050046904
"4684" 10.396 10.396 16.0452798203667 10.396 15.8604626581364 15.048817343143 15.1334813643704 9.3646071961782 -2.72342247457288 18.7768788970802 18.8587822838558
"4685" 10.4 10.4 16.046468388305 10.4 15.8614363592475 15.0488697030288 15.1337753451373 9.36468351898482 -2.72290429760915 18.7770100366548 18.8591273056434
"4686" 10.404 10.404 16.0476439307588 10.404 15.8624112217471 15.0489233721707 15.1340565573207 9.36474694535299 -2.72239906450545 18.7771424346818 18.8594595120615
"4687" 10.406 10.406 16.0482267799619 10.406 15.8628990888192 15.0489506979823 15.1341923376712 9.36477378492699 -2.72215133936172 18.777209105905 18.859620772015
"4688" 10.41 10.41 16.0493825593862 10.41 15.8638756952112 15.0490063326261 15.1344541718455 9.36481764196348 -2.7216657468117 18.7773433933506 18.8599335304265
"4689" 10.414 10.414 16.0505250135892 10.414 15.8648534654048 15.0490632786831 15.134702937258 9.3648483029962 -2.72119339780658 18.7774789415685 18.8602331735322
"4690" 10.416 10.416 16.0510912062655 10.416 15.8653427872289 15.0490922437613 15.1348223816563 9.36485864756549 -2.72096222709396 18.7775471887569 18.8603780393533
"4691" 10.42 10.42 16.0522134478338 10.42 15.8663223049346 15.0491511585562 15.1350513187925 9.36486928991858 -2.7205099681698 18.777684629873 18.860657784548
"4692" 10.422 10.422 16.0527694667521 10.422 15.8668125010577 15.0491811084887 15.1351607815125 9.36486955774585 -2.72028890992675 18.7777538240325 18.860792633928
"4693" 10.426 10.426 16.0538712259227 10.426 15.8677937684474 15.0492419939632 15.1353696202123 9.36485991181052 -2.71985701079996 18.7778931601345 18.8610522112692
"4694" 10.43 10.43 16.0549591802931 10.43 15.8687762034996 15.0493041943027 15.1355649098655 9.36483659056693 -2.71943883471381 18.7780337607204 18.8612981934066
"4695" 10.432 10.432 16.0554979432112 10.432 15.8692678592008 15.0493357878165 15.1356574362775 9.36481976425887 -2.71923493027159 18.7781045354848 18.8614160487819
"4696" 10.436 10.436 16.0565649655787 10.436 15.8702520475565 15.0493999620717 15.1358321772279 9.3647757053789 -2.71883756351008 18.7782470345364 18.8616414131617
"4697" 10.438 10.438 16.0570931950545 10.438 15.8707445804524 15.0494325430289 15.1359143617485 9.36474844285046 -2.71864413115927 18.7783187590556 18.8617488921726
"4698" 10.442 10.442 16.0581390156561 10.442 15.8717305242836 15.0494986931415 15.1360682838363 9.36468337672533 -2.71826784343876 18.7784631586608 18.8619533688524
"4699" 10.446 10.446 16.0591705518787 10.446 15.8727176396382 15.0495661615713 15.1362081765938 9.36460415598745 -2.71790575825468 18.7786088264616 18.8621437704308
"4700" 10.448 10.448 16.0596809258807 10.448 15.8732116369384 15.0496003904249 15.1362728244515 9.36455920019306 -2.71773007907441 18.7786821362254 18.8622336555651
"4701" 10.452 10.452 16.0606908107322 10.452 15.874200511388 15.0496698379485 15.1363914480807 9.36445852286205 -2.71738952245863 18.7788297080595 18.8624027195397
"4702" 10.454 10.454 16.0611902916079 10.454 15.8746953887786 15.0497050568345 15.1364453938345 9.3644027713689 -2.7172246749916 18.7789039703619 18.8624818683865
"4703" 10.458 10.458 16.0621782553252 10.458 15.875686024495 15.049776485394 15.1365424781762 9.36428036783599 -2.71690591666047 18.7790534483173 18.8626293248151
"4704" 10.46 10.46 16.062666708193 10.46 15.876181783062 15.0498126952834 15.1365855867465 9.3642136858397 -2.71675203576487 18.7791286642023 18.8626976024033
"4705" 10.462 10.462 16.0631514550846 10.462 15.8766778355958 15.049849235723 15.1366250529046 9.36414333038582 -2.71660184036157 18.7792041981801 18.8627622262451
"4706" 10.464 10.464 16.063632481013 10.464 15.877174182217 15.0498861068207 15.1366608616417 9.36406928649611 -2.71645534543478 18.7792800503668 18.8628231813438
"4707" 10.466 10.466 16.0641097709914 10.466 15.8776708230462 15.0499233086845 15.136692997949 9.36399153919228 -2.71631256596879 18.7793562208783 18.8628804527024
"4708" 10.468 10.468 16.0645833100331 10.468 15.8781677582042 15.0499608414221 15.1367214468176 9.36391007349608 -2.71617351694782 18.7794327098307 18.8629340253242
"4709" 10.47 10.47 16.065053083151 10.47 15.8786649878115 15.0499987051416 15.1367461932388 9.36382487442923 -2.71603821335611 18.7795095173399 18.8629838842126
"4710" 10.472 10.472 16.0655190753585 10.472 15.8791625119889 15.0500368999508 15.1367672222037 9.36373592701348 -2.71590667017791 18.7795866435219 18.8630300143706
"4711" 10.474 10.474 16.0659812716687 10.474 15.8796603308569 15.0500754259576 15.1367845187035 9.36364321627056 -2.71577890239746 18.7796640884927 18.8630724008015
"4712" 10.476 10.476 16.0664396570947 10.476 15.8801584445363 15.05011428327 15.1367980677294 9.36354672722219 -2.71565492499901 18.7797418523684 18.8631110285085
"4713" 10.478 10.478 16.0668942166496 10.478 15.8806568531477 15.0501534719957 15.1368078542726 9.36344644489013 -2.7155347529668 18.7798199352649 18.8631458824949
"4714" 10.48 10.48 16.0673449353468 10.48 15.8811555568117 15.0501929922427 15.1368138633243 9.3633423542961 -2.71541840128506 18.7798983372982 18.8631769477639
"4715" 10.482 10.482 16.0677917981992 10.482 15.881654555649 15.0502328441189 15.1368160798757 9.36323444046183 -2.71530588493804 18.7799770585844 18.8632042093187
"4716" 10.484 10.484 16.0682347902202 10.484 15.8821538497803 15.0502730277322 15.136814488918 9.36312268840907 -2.71519721890999 18.7800560992393 18.8632276521626
"4717" 10.486 10.486 16.0686738964227 10.486 15.8826534393262 15.0503135431905 15.1368090754424 9.36300708315953 -2.71509241818516 18.7801354593791 18.8632472612987
"4718" 10.488 10.488 16.0691091018201 10.488 15.8831533244074 15.0503543906017 15.1367998244401 9.36288760973497 -2.71499149774777 18.7802151391197 18.8632630217303
"4719" 10.49 10.49 16.0695403914254 10.49 15.8836535051445 15.0503955700737 15.1367867209024 9.36276425315711 -2.71489447258208 18.7802951385771 18.8632749184607
"4720" 10.492 10.492 16.0699677502519 10.492 15.8841539816582 15.0504370817144 15.1367697498204 9.36263699844769 -2.71480135767233 18.7803754578673 18.863282936493
"4721" 10.494 10.494 16.0703911633126 10.494 15.8846547540691 15.0504789256318 15.1367488961854 9.36250583062845 -2.71471216800274 18.7804560971063 18.8632870608306
"4722" 10.496 10.496 16.0708106156208 10.496 15.8851558224978 15.0505211019336 15.1367241449885 9.36237073472111 -2.7146269185576 18.7805370564101 18.8632872764766
"4723" 10.498 10.498 16.0712260921896 10.498 15.8856571870652 15.0505636107279 15.1366954812211 9.36223169574741 -2.7145456243211 18.7806183358947 18.8632835684343
"4724" 10.5 10.5 16.0716375780322 10.5 15.8861588478917 15.0506064521225 15.1366628898743 9.36208869872909 -2.71446830027753 18.7806999356761 18.863275921707
"4725" 10.502 10.502 16.0720450581617 10.502 15.8866608050981 15.0506496262254 15.1366263559394 9.36194172868789 -2.7143949614111 18.7807818558704 18.8632643212978
"4726" 10.504 10.504 16.0724485175913 10.504 15.8871630588049 15.0506931331444 15.1365858644076 9.36179077064552 -2.71432562270607 18.7808640965934 18.86324875221
"4727" 10.508 10.508 16.0732433144034 10.508 15.8881684562028 15.0507811458626 15.1364929485183 9.36147683064427 -2.71419900571715 18.7810295400899 18.8632056480117
"4728" 10.51 10.51 16.0736346218123 10.51 15.8886716001352 15.0508256518776 15.1364404941433 9.36131381872885 -2.71414175740176 18.7811127430954 18.8631780829077
"4729" 10.512 10.512 16.0740218485739 10.512 15.8891750410506 15.0508704911404 15.1363840221363 9.36114675889922 -2.71408856918474 18.7811962670937 18.863146489138
"4730" 10.514 10.514 16.0744049797014 10.514 15.8896787790698 15.050915663759 15.1363235174887 9.3609756361771 -2.71403945605032 18.7812801122008 18.863110851706
"4731" 10.516 10.516 16.074784000208 10.516 15.8901828143135 15.0509611698411 15.1362589651917 9.36080043558423 -2.71399443298276 18.7813642785327 18.8630711556149
"4732" 10.518 10.518 16.0751588951068 10.518 15.8906871469022 15.0510070094949 15.1361903502365 9.36062114214236 -2.71395351496628 18.7814487662055 18.8630273858679
"4733" 10.52 10.52 16.075529649411 10.52 15.8911917769567 15.0510531828281 15.1361176576144 9.3604377408732 -2.71391671698516 18.781533575335 18.8629795274684
"4734" 10.522 10.522 16.0758962481337 10.522 15.8916967045976 15.0510996899487 15.1360408723167 9.3602502167985 -2.7138840540236 18.7816187060374 18.8629275654195
"4735" 10.524 10.524 16.0762586762881 10.524 15.8922019299455 15.0511465309647 15.1359599793346 9.36005855493999 -2.71385554106588 18.7817041584287 18.8628714847245
"4736" 10.526 10.526 16.0766169188875 10.526 15.8927074531212 15.0511937059839 15.1358749636594 9.35986274031941 -2.71383119309621 18.7817899326247 18.8628112703866
"4737" 10.528 10.528 16.0769709609448 10.528 15.8932132742452 15.0512412151142 15.1357858102824 9.35966275795849 -2.71381102509886 18.7818760287416 18.8627469074092
"4738" 10.53 10.53 16.0773207874734 10.53 15.8937193934382 15.0512890584637 15.1356925041949 9.35945859287896 -2.71379505205806 18.7819624468953 18.8626783807955
"4739" 10.532 10.532 16.0776663834863 10.532 15.8942258108209 15.0513372361401 15.135595030388 9.35925023010256 -2.71378328895805 18.7820491872019 18.8626056755487
"4740" 10.534 10.534 16.0780077339967 10.534 15.8947325265139 15.0513857482516 15.1354933738532 9.35903765465102 -2.71377575078308 18.7821362497773 18.8625287766721
"4741" 10.536 10.536 16.0783448240178 10.536 15.8952395406379 15.0514345949058 15.1353875195817 9.35882085154608 -2.71377245251739 18.7822236347376 18.862447669169
"4742" 10.538 10.538 16.0786776385628 10.538 15.8957468533136 15.0514837762109 15.1352774525647 9.35859980580948 -2.71377340914523 18.7823113421987 18.8623623380426
"4743" 10.54 10.54 16.0790061626447 10.54 15.8962544646615 15.0515332922747 15.1351631577937 9.35837450246294 -2.71377863565083 18.7823993722767 18.8622727682962
"4744" 10.542 10.542 16.0793303812769 10.542 15.8967623748024 15.0515831432052 15.1350446202598 9.3581449265282 -2.71378814701844 18.7824877250876 18.8621789449331
"4745" 10.544 10.544 16.0796502794723 10.544 15.8972705838568 15.0516333291102 15.1349218249543 9.357911063027 -2.71380195823231 18.7825764007474 18.8620808529565
"4746" 10.546 10.546 16.0799658422443 10.546 15.8977790919456 15.0516838500977 15.1347947568686 9.35767289698108 -2.71382008427666 18.782665399372 18.8619784773697
"4747" 10.548 10.548 16.0802770546059 10.548 15.8982878991892 15.0517347062758 15.134663400994 9.35743041341215 -2.71384254013576 18.7827547210775 18.8618718031759
"4748" 10.55 10.55 16.0805839015703 10.55 15.8987970057084 15.0517858977522 15.1345277423218 9.35718359734196 -2.71386934079383 18.7828443659799 18.8617608153785
"4749" 10.552 10.552 16.0808863708653 10.552 15.8993064116417 15.0518374246527 15.1343877685579 9.35693243650691 -2.71390049852048 18.7829343342131 18.8616455016953
"4750" 10.554 10.554 16.0811844610774 10.554 15.899816117199 15.0518892871748 15.1342434782669 9.356676929502 -2.71393601472666 18.7830246259824 18.861525860703
"4751" 10.556 10.556 16.0814781735077 10.556 15.9003261226084 15.0519414855334 15.1340948727282 9.3564170776369 -2.71397588810867 18.7831152415111 18.8614018936927
"4752" 10.558 10.558 16.0817675094573 10.558 15.9008364280975 15.0519940199439 15.1339419532208 9.35615288222129 -2.71402011736283 18.7832061810223 18.8612736019556
"4753" 10.56 10.56 16.0820524702272 10.56 15.9013470338943 15.0520468906212 15.1337847210242 9.35588434456483 -2.71406870118544 18.7832974447393 18.861140986783
"4754" 10.562 10.562 16.0823330571186 10.562 15.9018579402267 15.0521000977807 15.1336231774175 9.3556114659772 -2.71412163827281 18.7833890328853 18.861004049466
"4755" 10.564 10.564 16.0826092714325 10.564 15.9023691473225 15.0521536416373 15.13345732368 9.35533424776807 -2.71417892732124 18.7834809456835 18.8608627912959
"4756" 10.566 10.566 16.0828811144701 10.566 15.9028806554097 15.0522075224064 15.133287161091 9.3550526912471 -2.71424056702705 18.7835731833572 18.860717213564
"4757" 10.568 10.568 16.0831485875325 10.568 15.9033924647159 15.0522617403029 15.1331126909298 9.35476679772397 -2.71430655608654 18.7836657461295 18.8605673175613
"4758" 10.57 10.57 16.0834116919207 10.57 15.9039045754692 15.0523162955422 15.1329339144756 9.35447656850834 -2.71437689319603 18.7837586342238 18.8604131045791
"4759" 10.572 10.572 16.0836704289358 10.572 15.9044169878974 15.0523711883394 15.1327508330077 9.3541820049099 -2.7144515770518 18.7838518478631 18.8602545759088
"4760" 10.574 10.574 16.083924799879 10.574 15.9049297022284 15.0524264189095 15.1325634478054 9.3538831082383 -2.71453060635017 18.7839453872708 18.8600917328414
"4761" 10.576 10.576 16.0841748060514 10.576 15.90544271869 15.0524819874678 15.132371760148 9.35357987980321 -2.71461397978746 18.7840392526701 18.8599245766681
"4762" 10.578 10.578 16.084420448754 10.578 15.90595603751 15.0525378942294 15.1321757713147 9.35327232091432 -2.71470169605996 18.7841334442841 18.8597531086804
"4763" 10.58 10.58 16.0846617292879 10.58 15.9064696589165 15.0525941394096 15.1319754825849 9.35296043288129 -2.71479375386398 18.7842279623362 18.8595773301692
"4764" 10.582 10.582 16.0848986489543 10.582 15.9069835831372 15.0526507232234 15.1317708952378 9.35264421701377 -2.71489015189584 18.7843228070495 18.8593972424259
"4765" 10.584 10.584 16.0851312090542 10.584 15.9074978104 15.052707645886 15.1315620105527 9.35232367462146 -2.71499088885183 18.7844179786472 18.8592128467418
"4766" 10.586 10.586 16.0853594108887 10.586 15.9080123409327 15.0527649076126 15.131348829809 9.35199880701402 -2.71509596342827 18.7845134773527 18.8590241444079
"4767" 10.588 10.588 16.085583255759 10.588 15.9085271749633 15.0528225086183 15.1311313542859 9.35166961550112 -2.71520537432145 18.784609303389 18.8588311367156
"4768" 10.59 10.59 16.0858027449661 10.59 15.9090423127196 15.0528804491184 15.1309095852627 9.35133610139243 -2.7153191202277 18.7847054569794 18.8586338249561
"4769" 10.592 10.592 16.0860178798111 10.592 15.9095577544295 15.052938729328 15.1306835240187 9.35099826599762 -2.71543719984331 18.7848019383473 18.8584322104206
"4770" 10.594 10.594 16.0862286615951 10.594 15.9100735003208 15.0529973494622 15.1304531718333 9.35065611062635 -2.71555961186461 18.7848987477157 18.8582262944004
"4771" 10.596 10.596 16.0864350916193 10.596 15.9105895506214 15.0530563097362 15.1302185299858 9.35030963658832 -2.71568635498787 18.7849958853079 18.8580160781867
"4772" 10.598 10.598 16.0866371711846 10.598 15.9111059055592 15.0531156103652 15.1299795997554 9.34995884519317 -2.71581742790942 18.7850933513471 18.8578015630707
"4773" 10.6 10.6 16.0868349015923 10.6 15.911622565362 15.0531752515644 15.1297363824215 9.34960373775058 -2.71595282932557 18.7851911460566 18.8575827503436
"4774" 10.602 10.602 16.0870282841434 10.602 15.9121395302578 15.053235233549 15.1294888792635 9.34924431557022 -2.71609255793262 18.7852892696596 18.8573596412968
"4775" 10.604 10.604 16.087217320139 10.604 15.9126568004743 15.053295556534 15.1292370915606 9.34888057996176 -2.71623661242688 18.7853877223793 18.8571322372214
"4776" 10.606 10.606 16.0874020108802 10.606 15.9131743762395 15.0533562207348 15.1289810205921 9.34851253223488 -2.71638499150465 18.785486504439 18.8569005394087
"4777" 10.608 10.608 16.0875823576682 10.608 15.9136922577812 15.0534172263664 15.1287206676375 9.34814017369924 -2.71653769386225 18.7855856160618 18.8566645491499
"4778" 10.61 10.61 16.0877583618039 10.61 15.9142104453272 15.053478573644 15.128456033976 9.34776350566451 -2.71669471819598 18.785685057471 18.8564242677362
"4779" 10.612 10.612 16.0879300245885 10.612 15.9147289391055 15.0535402627829 15.128187120887 9.34738252944036 -2.71685606320215 18.7857848288898 18.856179696459
"4780" 10.614 10.614 16.0880973473231 10.614 15.915247739344 15.0536022939981 15.1279139296498 9.34699724633647 -2.71702172757706 18.7858849305415 18.8559308366095
"4781" 10.616 10.616 16.0882603313088 10.616 15.9157668462704 15.053664667505 15.1276364615437 9.3466076576625 -2.71719171001702 18.7859853626492 18.8556776894788
"4782" 10.618 10.618 16.0884189778467 10.618 15.9162862601127 15.0537273835185 15.1273547178482 9.34621376472813 -2.71736600921833 18.7860861254363 18.8554202563583
"4783" 10.62 10.62 16.0885732882379 10.62 15.9168059810987 15.0537904422541 15.1270686998425 9.34581556884301 -2.71754462387732 18.7861872191259 18.8551585385392
"4784" 10.622 10.622 16.0887232637834 10.622 15.9173260094562 15.0538538439267 15.126778408806 9.34541307131683 -2.71772755269028 18.7862886439413 18.8548925373128
"4785" 10.624 10.624 16.0888689057845 10.624 15.9178463454133 15.0539175887517 15.1264838460181 9.34500627345926 -2.71791479435352 18.7863904001056 18.8546222539702
"4786" 10.626 10.626 16.0890102155421 10.626 15.9183669891976 15.0539816769441 15.1261850127581 9.34459517657996 -2.71810634756334 18.7864924878422 18.8543476898028
"4787" 10.628 10.628 16.0891471943574 10.628 15.9188879410372 15.0540461087192 15.1258819103054 9.34417978198861 -2.71830221101606 18.7865949073743 18.8540688461019
"4788" 10.63 10.63 16.0892798435315 10.63 15.9194092011598 15.0541108842922 15.1255745399394 9.34376009099487 -2.71850238340798 18.786697658925 18.8537857241586
"4789" 10.632 10.632 16.0894081643655 10.632 15.9199307697933 15.0541760038783 15.1252629029394 9.34333610490842 -2.71870686343541 18.7868007427177 18.8534983252642
"4790" 10.634 10.634 16.0895321581604 10.634 15.9204526471657 15.0542414676925 15.1249470005847 9.34290782503892 -2.71891564979466 18.7869041589755 18.85320665071
"4791" 10.636 10.636 16.0896518262174 10.636 15.9209748335046 15.0543072759502 15.1246268341549 9.34247525269606 -2.71912874118202 18.7870079079216 18.8529107017872
"4792" 10.638 10.638 16.0897671698376 10.638 15.9214973290382 15.0543734288666 15.1243024049291 9.34203838918948 -2.71934613629382 18.7871119897794 18.8526104797872
"4793" 10.64 10.64 16.089878190322 10.64 15.9220201339941 15.0544399266567 15.1239737141869 9.34159723582887 -2.71956783382635 18.787216404772 18.8523059860011
"4794" 10.642 10.642 16.0899848889718 10.642 15.9225432486003 15.0545067695358 15.1236407632076 9.34115179392391 -2.71979383247593 18.7873211531227 18.8519972217202
"4795" 10.644 10.644 16.090087267088 10.644 15.9230666730846 15.0545739577191 15.1233035532706 9.34070206478424 -2.72002413093885 18.7874262350547 18.8516841882358
"4796" 10.646 10.646 16.0901853259718 10.646 15.9235904076749 15.0546414914218 15.1229620856553 9.34024804971956 -2.72025872791144 18.7875316507913 18.8513668868392
"4797" 10.648 10.648 16.0902790669243 10.648 15.9241144525991 15.0547093708592 15.122616361641 9.33978975003953 -2.72049762208999 18.7876374005556 18.8510453188216
