Age	Temperature
8.58	15.47
8.582	15.63
8.584	15.3633333333333
8.586	15.47
8.588	14.4566666666667
8.59	16.0033333333333
8.592	14.6966666666667
8.594	15.07
8.596	14.7766666666667
8.598	14.3766666666667
8.6	14.67
8.602	14.59
8.604	14.6433333333333
8.606	14.6966666666667
8.608	14.2966666666667
8.61	14.4833333333333
8.612	14.9366666666667
8.614	14.6433333333333
8.616	14.59
8.618	14.8833333333333
8.62	15.4166666666667
8.622	14.6433333333333
8.624	14.99
8.626	14.99
8.632	14.91
8.634	15.5233333333333
8.636	14.19
8.638	14.6166666666667
8.64	15.0433333333333
8.642	15.3366666666667
8.644	14.9366666666667
8.646	14.9633333333333
8.648	15.11
8.65	15.2833333333333
8.652	15.39
8.654	15.2033333333333
8.656	15.4433333333333
8.658	15.87
8.66	15.71
8.662	15.7366666666667
8.664	16.27
8.666	16.0833333333333
8.668	14.91
8.67	14.4833333333333
8.672	14.7233333333333
8.674	14.99
8.676	14.99
8.678	14.6966666666667
8.682	14.8566666666667
8.684	15.0166666666667
8.686	15.5233333333333
8.688	15.5233333333333
8.69	15.5233333333333
8.692	15.4166666666667
8.694	14.7766666666667
8.696	15.23
8.698	14.9366666666667
8.7	14.99
8.702	15.15
8.704	15.0966666666667
8.706	15.8966666666667
8.71	15.71
8.712	15.4166666666667
8.714	15.4433333333333
8.716	14.91
8.718	15.4433333333333
8.72	15.07
8.722	14.99
8.724	14.8033333333333
8.726	14.3233333333333
8.728	14.91
8.73	14.8033333333333
8.732	14.5633333333333
8.734	15.15
8.738	15.2566666666667
8.74	15.15
8.742	15.4966666666667
8.744	15.1233333333333
8.746	14.9366666666667
8.748	15.3366666666667
8.75	15.6033333333333
8.752	15.79
8.754	15.8966666666667
8.756	16.19
8.758	16.11
8.76	15.79
8.762	15.6566666666667
8.764	15.6033333333333
8.768	15.0966666666667
8.77	15.0966666666667
8.772	15.0166666666667
8.774	15.47
8.776	15.4433333333333
8.778	15.4966666666667
8.78	15.87
8.782	15.55
8.784	15.6833333333333
8.786	15.79
8.788	15.8166666666667
8.79	15.71
8.792	15.3633333333333
8.796	15.2566666666667
8.798	14.83
8.8	15.07
8.802	15.15
8.804	15.0966666666667
8.806	14.9366666666667
8.808	15.1766666666667
8.81	15.1233333333333
8.812	14.83
8.814	14.67
8.816	14.9633333333333
8.818	14.6433333333333
8.82	15.0433333333333
8.822	15.0166666666667
8.826	14.51
8.828	15.3366666666667
8.83	15.5233333333333
8.832	15.5766666666667
8.834	15.0433333333333
8.836	15.23
8.838	14.99
8.84	15.63
8.842	15.1766666666667
8.844	14.9633333333333
8.846	15.0433333333333
8.848	15.3366666666667
8.85	15.07
8.852	14.91
8.856	14.9366666666667
8.858	15.1233333333333
8.86	15.5233333333333
8.862	15.07
8.864	15.2033333333333
8.866	15.5233333333333
8.868	15.8966666666667
8.87	15.6033333333333
8.874	15.4166666666667
8.876	15.3366666666667
8.88	15.71
8.882	14.6966666666667
8.886	14.83
8.888	15.0433333333333
8.89	14.8566666666667
8.894	14.6966666666667
8.896	14.91
8.9	15.23
8.902	14.8833333333333
8.904	14.7766666666667
8.908	14.9366666666667
8.91	15.0166666666667
8.916	15.15
8.918	14.83
8.922	14.7766666666667
8.924	14.8833333333333
8.928	14.7233333333333
8.93	15.0966666666667
8.934	15.07
8.936	14.59
8.938	15.23
8.942	15.07
8.944	15.4433333333333
8.95	15.47
8.954	15.4833333333333
8.956	15.5233333333333
8.958	15.6833333333333
8.96	14.9366666666667
8.962	14.6433333333333
8.964	14.8566666666667
8.966	14.4833333333333
8.968	15.15
8.97	14.35
8.974	14.83
8.978	15.0966666666667
8.98	15.4966666666667
8.982	15.5766666666667
8.984	15.1766666666667
8.986	14.7233333333333
8.988	15.2833333333333
8.99	14.8033333333333
8.992	15.0433333333333
8.994	15.3633333333333
8.996	15.71
8.998	15.4433333333333
9	15.7366666666667
9.002	15.87
9.004	15.23
9.006	15.2566666666667
9.008	14.7766666666667
9.01	15.0166666666667
9.012	15.4433333333333
9.014	15.4166666666667
9.018	15.6433333333333
9.02	16.75
9.022	16.2166666666667
9.024	16.43
9.028	16.11
9.03	16.0566666666667
9.034	16.35
9.036	15.63
9.038	16.19
9.042	16.0833333333333
9.046	15.7633333333333
9.048	15.2833333333333
9.05	14.9633333333333
9.052	15.23
9.056	15.0166666666667
9.058	15.2033333333333
9.06	15.1766666666667
9.062	15.71
9.064	15.31
9.066	15.6833333333333
9.07	15.3366666666667
9.072	15.0966666666667
9.074	15.1766666666667
9.076	15.15
9.078	14.8833333333333
9.082	15.0166666666667
9.084	15.2566666666667
9.086	15.15
9.088	15.2033333333333
9.09	15.63
9.092	15.1766666666667
9.096	15.6833333333333
9.098	15.8433333333333
9.1	15.6566666666667
9.102	15.6833333333333
9.104	15.5766666666667
9.106	16.0566666666667
9.11	15.7366666666667
9.112	15.4966666666667
9.114	15.47
9.116	15.63
9.118	16.0566666666667
9.122	16.0166666666667
9.124	16.0833333333333
9.126	15.0433333333333
9.128	15.3633333333333
9.13	15.3366666666667
9.132	15.5766666666667
9.134	15.8966666666667
9.136	15.71
9.138	15.5766666666667
9.14	15.79
9.142	16.03
9.144	16.11
9.146	16.0033333333333
9.148	15.3366666666667
9.15	15.6833333333333
9.152	15.71
9.154	15.63
9.156	15.83
9.16	15.8966666666667
9.162	15.6033333333333
9.164	16.1366666666667
9.168	16.4833333333333
9.17	15.87
9.172	15.55
9.176	15.55
9.178	14.7766666666667
9.18	15.1766666666667
9.182	14.99
9.186	15.4966666666667
9.188	15.3633333333333
9.19	15.2566666666667
9.194	15.31
9.196	15.2833333333333
9.198	15.55
9.202	15.5233333333333
9.204	15.4433333333333
9.212	14.6966666666667
9.214	14.6166666666667
9.216	14.9366666666667
9.22	14.8833333333333
9.222	14.7233333333333
9.224	14.8566666666667
9.228	15.1233333333333
9.23	15.23
9.232	15.3633333333333
9.234	15.39
9.238	15.4433333333333
9.24	15.55
9.242	15.2833333333333
9.244	15.4966666666667
9.246	15.4966666666667
9.25	15.7633333333333
9.252	15.2833333333333
9.254	14.99
9.256	15.0433333333333
9.258	14.6966666666667
9.26	14.8833333333333
9.264	14.91
9.266	14.7233333333333
9.268	14.67
9.27	15.23
9.272	14.8033333333333
9.274	15.0166666666667
9.278	15.23
9.28	15.6033333333333
9.282	15.3633333333333
9.284	15.6033333333333
9.286	15.5766666666667
9.288	15.47
9.292	15.7366666666667
9.294	15.6566666666667
9.296	15.23
9.298	14.8566666666667
9.3	15.8966666666667
9.302	15.3633333333333
9.306	15.39
9.308	15.3633333333333
9.31	15.5233333333333
9.312	15.2033333333333
9.314	15.71
9.316	15.6566666666667
9.32	15.8433333333333
9.322	15.7366666666667
9.324	16.03
9.326	16.1366666666667
9.328	15.5766666666667
9.33	15.4433333333333
9.334	15.5766666666667
9.336	15.3633333333333
9.338	15.3633333333333
9.34	15.0166666666667
9.342	14.83
9.344	15.0433333333333
9.348	15.3633333333333
9.35	15.23
9.352	15.6833333333333
9.354	15.3633333333333
9.356	15.47
9.358	15.6033333333333
9.362	15.87
9.364	15.9233333333333
9.366	15.9233333333333
9.368	15.6833333333333
9.37	16.03
9.372	15.3633333333333
9.376	15.4966666666667
9.378	15.55
9.38	15.2833333333333
9.382	15.0966666666667
9.384	15.6566666666667
9.386	15.07
9.388	15.8433333333333
9.392	15.5766666666667
9.394	15.55
9.396	15.95
9.398	15.79
9.4	16.0033333333333
9.402	16.3233333333333
9.404	15.95
9.406	15.7366666666667
9.408	15.55
9.41	15.31
9.412	15.1766666666667
9.414	15.0433333333333
9.416	15.47
9.418	15.1766666666667
9.42	15.3633333333333
9.422	15.23
9.424	14.9633333333333
9.426	15.2833333333333
9.428	15.1766666666667
9.43	14.8566666666667
9.432	15.0433333333333
9.434	15.2833333333333
9.436	15.4966666666667
9.438	15.2033333333333
9.44	16.07
9.442	15.95
9.444	15.6833333333333
9.446	15.8166666666667
9.448	15.15
9.45	15.6033333333333
9.452	15.0433333333333
9.454	15.3633333333333
9.456	15.0433333333333
9.458	14.83
9.46	15.39
9.462	15.23
9.464	15.4433333333333
9.466	15.39
9.468	15.4433333333333
9.47	15.0433333333333
9.472	15.39
9.474	15.15
9.476	15.71
9.478	15.7766666666667
9.48	15.8166666666667
9.482	15.63
9.484	16.0033333333333
9.486	15.71
9.488	15.6566666666667
9.49	16.19
9.492	15.2566666666667
9.494	15.3633333333333
9.496	15.0166666666667
9.5	15.23
9.502	15.0166666666667
9.504	15.39
9.506	15.23
9.508	15.3366666666667
9.51	15.4966666666667
9.512	15.4966666666667
9.514	16.0033333333333
9.518	15.8966666666667
9.52	16.4566666666667
9.524	16.0566666666667
9.526	15.1233333333333
9.528	15.31
9.53	15.0433333333333
9.532	15.2033333333333
9.534	15.07
9.536	15.0166666666667
9.538	15.15
9.54	15.3366666666667
9.542	15.31
9.544	15.5766666666667
9.546	15.39
9.548	15.39
9.55	15.8433333333333
9.552	15.6033333333333
9.554	15.9233333333333
9.558	16.2166666666667
9.56	16.0033333333333
9.562	16.0566666666667
9.564	15.71
9.566	15.8966666666667
9.568	15.3633333333333
9.57	15.1233333333333
9.572	15.3366666666667
9.574	15.3366666666667
9.576	15.71
9.578	15.39
9.58	15.4433333333333
9.582	15.71
9.584	15.55
9.586	15.79
9.588	16.03
9.59	15.79
9.592	16.2166666666667
9.594	15.87
9.596	16.3233333333333
9.598	16.7233333333333
9.602	16.4566666666667
9.604	16.51
9.606	15.8966666666667
9.608	15.4166666666667
9.61	15.23
9.614	15.15
9.616	15.0166666666667
9.618	15.07
9.62	14.83
9.622	15.7633333333333
9.624	15.2833333333333
9.626	15.55
9.628	15.8166666666667
9.63	15.95
9.632	15.95
9.634	16.0566666666667
9.638	16.0566666666667
9.64	15.79
9.642	15.4166666666667
9.644	15.95
9.646	15.8166666666667
9.648	15.3633333333333
9.65	15.95
9.652	15.79
9.654	16.0833333333333
9.656	15.63
9.658	15.87
9.66	15.71
9.664	15.5233333333333
9.666	15.8433333333333
9.668	15.9233333333333
9.67	16.0833333333333
9.674	15.8166666666667
9.676	16.0033333333333
9.678	15.9766666666667
9.68	16.59
9.682	16.3233333333333
9.684	16.0833333333333
9.686	16.2166666666667
9.688	15.87
9.69	15.3633333333333
9.692	15.71
9.694	15.0433333333333
9.696	14.99
9.698	15.31
9.7	15.39
9.702	15.07
9.704	15.4966666666667
9.706	15.4166666666667
9.71	15.5233333333333
9.712	15.87
9.714	15.9233333333333
9.716	15.63
9.718	15.71
9.72	16.0833333333333
9.722	15.6033333333333
9.724	15.8433333333333
9.726	16.11
9.728	15.4966666666667
9.73	15.4966666666667
9.732	15.0166666666667
9.734	15.2566666666667
9.736	15.1233333333333
9.738	14.9633333333333
9.74	14.9366666666667
9.742	15.0966666666667
9.746	15.6033333333333
9.748	16.03
9.75	15.39
9.752	15.79
9.754	15.8166666666667
9.756	15.95
9.758	15.79
9.76	15.9233333333333
9.762	16.35
9.764	16.1633333333333
9.766	16.2433333333333
9.768	16.2966666666667
9.77	16.15
9.772	16.0566666666667
9.774	15.7633333333333
9.776	14.8833333333333
9.778	15.4166666666667
9.78	15.4166666666667
9.782	15.4433333333333
9.784	15.47
9.786	15.9766666666667
9.788	16.1633333333333
9.79	16.03
9.792	16.4033333333333
9.794	15.7633333333333
9.796	15.8433333333333
9.798	16.0833333333333
9.8	16.1366666666667
9.802	15.79
9.804	16.03
9.806	15.5633333333333
9.808	15.0966666666667
9.81	15.9233333333333
9.812	14.59
9.814	15.1233333333333
9.816	14.99
9.818	14.4433333333333
9.82	15.55
9.83	15.6033333333333
9.832	16.2966666666667
9.834	15.95
9.836	16.0833333333333
9.838	16.11
9.84	15.91
9.842	15.8433333333333
9.844	16.0566666666667
9.846	15.71
9.848	16.35
9.85	15.39
9.852	15.11
9.854	15.0966666666667
9.856	15.2566666666667
9.858	15.31
9.86	15.4433333333333
9.862	15.55
9.864	15.75
9.866	15.5233333333333
9.868	15.63
9.87	15.8433333333333
9.872	15.7366666666667
9.874	15.23
9.876	15.55
9.878	16.3766666666667
9.88	15.87
9.882	17.2033333333333
9.884	16.5366666666667
9.886	15.8166666666667
9.888	16.4566666666667
9.89	15.6833333333333
9.892	15.7366666666667
9.894	15.4966666666667
9.896	15.2833333333333
9.898	15.1766666666667
9.9	15.2033333333333
9.902	15.4433333333333
9.904	15.3366666666667
9.906	15.4433333333333
9.908	16.0833333333333
9.91	16.03
9.912	15.7633333333333
9.914	15.71
9.916	15.7633333333333
9.918	15.79
9.92	15.79
9.922	16.1633333333333
9.924	15.8966666666667
9.926	15.9233333333333
9.928	15.6566666666667
9.93	15.9233333333333
9.932	15.5766666666667
9.934	15.31
9.936	15.55
9.938	15.5766666666667
9.94	15.3366666666667
9.942	15.8166666666667
9.944	15.6033333333333
9.946	14.9633333333333
9.948	15.55
9.95	15.2033333333333
9.952	15.95
9.954	15.6033333333333
9.956	15.63
9.958	15.79
9.96	15.8433333333333
9.962	16.11
9.964	16.1366666666667
9.966	16.2433333333333
9.968	16.19
9.97	15.8566666666667
9.972	16.3766666666667
9.974	16.11
9.976	16.1366666666667
9.978	16.3233333333333
9.98	16.27
9.982	16.4033333333333
9.984	16.3766666666667
9.986	16.1366666666667
9.988	16.6166666666667
9.99	16.2966666666667
9.992	15.71
9.994	16.11
9.996	15.8433333333333
10	16.6166666666667
10.002	16.3233333333333
10.004	16.67
10.006	16.19
10.008	16.2166666666667
10.01	16.6166666666667
10.012	16.6433333333333
10.014	16.0033333333333
10.016	16.43
10.018	15.39
10.02	15.7633333333333
10.022	15.79
10.024	15.5233333333333
10.026	15.55
10.028	15.5766666666667
10.03	15.63
10.034	15.71
10.036	15.8166666666667
10.038	15.8433333333333
10.04	16.0566666666667
10.046	16.3233333333333
10.048	16.1366666666667
10.05	16.1366666666667
10.054	16.0033333333333
10.056	16.4833333333333
10.058	15.79
10.06	16.19
10.064	15.79
10.066	16.0566666666667
10.068	16.0566666666667
10.072	16.1633333333333
10.074	15.5766666666667
10.08	16.11
10.082	16.0566666666667
10.084	16.6966666666667
10.086	16.35
10.09	16.3233333333333
10.092	15.9233333333333
10.094	15.8166666666667
10.096	16.19
10.1	15.4966666666667
10.102	15.3366666666667
10.104	15.4966666666667
10.108	15.4966666666667
10.11	15.55
10.112	15.4966666666667
10.116	15.79
10.118	16.3766666666667
10.12	15.7633333333333
10.124	16.4566666666667
10.126	15.8966666666667
10.128	15.8433333333333
10.132	15.6833333333333
10.134	16.0833333333333
10.136	16.19
10.14	16.51
10.142	16.0833333333333
10.146	15.71
10.148	15.8166666666667
10.15	15.71
10.154	15.9766666666667
10.156	15.87
10.158	16.3233333333333
10.162	16.0033333333333
10.164	16.3766666666667
10.166	16.35
10.17	16.1366666666667
10.172	16.11
10.176	15.8966666666667
10.178	16.1366666666667
10.18	15.9766666666667
10.184	15.2033333333333
10.186	16.4566666666667
10.19	16.0033333333333
10.192	16.59
10.194	16.2433333333333
10.198	16.5633333333333
10.2	16.27
10.202	15.4966666666667
10.206	15.6566666666667
10.208	16.0566666666667
10.212	15.8166666666667
10.214	16.03
10.22	15.8166666666667
10.222	15.79
10.224	16.2166666666667
10.228	15.8166666666667
10.23	16.03
10.232	15.87
10.236	16.03
10.238	16.1366666666667
10.242	16.19
10.244	16.1366666666667
10.246	16.35
10.25	16.1366666666667
10.252	16.0033333333333
10.256	16.03
10.258	15.95
10.26	15.55
10.264	15.4166666666667
10.266	15.5233333333333
10.268	15.5233333333333
10.272	15.07
10.274	15.3366666666667
10.276	15.47
10.28	15.63
10.282	16.0033333333333
10.284	16.35
10.286	16.27
10.29	16.27
10.292	16.0033333333333
10.294	15.8966666666667
10.296	16.4033333333333
10.3	15.95
10.302	16.1366666666667
10.304	16.2966666666667
10.308	16.67
10.31	16.5633333333333
10.312	16.43
10.314	16.11
10.318	15.8966666666667
10.32	15.7366666666667
10.322	15.95
10.324	16.1633333333333
10.328	16.27
10.33	16.35
10.332	16.2966666666667
10.336	16.27
10.338	15.8433333333333
10.342	15.5766666666667
10.346	15.63
10.348	15.55
10.35	15.4166666666667
10.354	15.4433333333333
10.358	15.5766666666667
10.36	16.1366666666667
10.364	15.6033333333333
10.368	15.8166666666667
10.37	15.6566666666667
10.374	16.4033333333333
10.378	15.2833333333333
10.38	15.8433333333333
10.384	15.87
10.388	15.79
10.39	16.0033333333333
10.394	15.95
10.396	16.11
10.4	16.0833333333333
10.404	15.95
10.406	15.95
10.41	16.0566666666667
10.414	15.5766666666667
10.416	15.6566666666667
10.42	15.79
10.422	15.7633333333333
10.426	15.87
10.43	15.9766666666667
10.432	16.03
10.436	16.0833333333333
10.438	15.0166666666667
10.442	16.0033333333333
10.446	16.5633333333333
10.448	16.0833333333333
10.452	16.8566666666667
10.454	16.4833333333333
10.458	16.5366666666667
10.46	16.5366666666667
10.462	16.2433333333333
10.464	15.79
10.466	15.7633333333333
10.468	15.6033333333333
10.47	16.1366666666667
10.472	15.95
10.474	15.8433333333333
10.476	16.15
10.478	16.2433333333333
10.48	16.19
10.482	15.95
10.484	16.11
10.486	16.0566666666667
10.488	16.19
10.49	16.19
10.492	16.35
10.494	16.27
10.496	16.1633333333333
10.498	16.0833333333333
10.5	16.03
10.502	15.6033333333333
10.504	15.8966666666667
10.508	15.8966666666667
10.51	16.03
10.512	16.19
10.514	16.5366666666667
10.516	16.03
10.518	16.4033333333333
10.52	15.95
10.522	16.23
10.524	16.3766666666667
10.526	16.3233333333333
10.528	16.4833333333333
10.53	16.59
10.532	16.4566666666667
10.534	16.0566666666667
10.536	16.2433333333333
10.538	15.8033333333333
10.54	15.9766666666667
10.542	15.8433333333333
10.544	15.9233333333333
10.546	15.6833333333333
10.548	15.63
10.55	15.63
10.552	15.5766666666667
10.554	15.5766666666667
10.556	16.1366666666667
10.558	15.95
10.56	15.7366666666667
10.562	15.6833333333333
10.564	16.2433333333333
10.566	16.3233333333333
10.568	16.2433333333333
10.57	16.27
10.572	16.3766666666667
10.574	16.4033333333333
10.576	16.2433333333333
10.578	16.1366666666667
10.58	16.3233333333333
10.582	16.2166666666667
10.584	16.2833333333333
10.586	16.19
10.588	15.8966666666667
10.59	15.79
10.592	15.7366666666667
10.594	15.6033333333333
10.596	15.6833333333333
10.598	15.8966666666667
10.6	16.5633333333333
10.602	16.2966666666667
10.604	16.5366666666667
10.606	16.7766666666667
10.608	16.8833333333333
10.61	17.1766666666667
10.612	16.6433333333333
10.614	16.6033333333333
10.616	16.2433333333333
10.618	16.35
10.62	16.6166666666667
10.622	16.83
10.624	16.7233333333333
10.626	16.91
10.628	16.7233333333333
10.63	16.6833333333333
10.632	16.4033333333333
10.634	16.03
10.636	15.9233333333333
10.638	15.15
10.64	15.9233333333333
10.642	15.87
10.644	16.0566666666667
10.646	16.1366666666667
10.648	16.35
10.65	16.59
10.652	17.1233333333333
10.654	16.35
10.656	16.3233333333333
10.658	16.2966666666667
10.66	16.0566666666667
10.662	16.0833333333333
10.664	16.0566666666667
10.666	16.0033333333333
10.668	15.8966666666667
10.67	15.95
10.672	15.39
10.674	15.6566666666667
10.676	16.03
10.678	15.6566666666667
10.68	15.7366666666667
10.682	15.95
10.684	15.8166666666667
10.686	15.9766666666667
10.688	16.35
10.69	16.0833333333333
10.692	16.3366666666667
10.694	16.8033333333333
10.696	17.0166666666667
10.698	16.99
10.7	17.15
10.704	16.99
10.712	16.03
10.714	16.0033333333333
10.718	15.95
10.72	16.0033333333333
10.724	15.7633333333333
10.726	16.03
10.73	15.8966666666667
10.732	16.7766666666667
10.736	16.4033333333333
10.738	16.83
10.742	17.0166666666667
10.744	17.0166666666667
10.748	16.4033333333333
10.75	16.4566666666667
10.754	16.35
10.756	16.27
10.76	16.7233333333333
10.762	16.4833333333333
10.766	17.0166666666667
10.768	16.67
10.772	16.8566666666667
10.774	17.3633333333333
10.778	16.8033333333333
10.78	17.31
10.784	17.0433333333333
10.786	17.6566666666667
10.79	16.8033333333333
10.792	16.4033333333333
10.796	15.8966666666667
10.798	15.71
10.8	15.5233333333333
10.804	15.4166666666667
10.806	15.15
10.808	15.4433333333333
10.814	15.8166666666667
10.816	15.9233333333333
10.818	15.8433333333333
10.82	15.79
10.822	15.7633333333333
10.824	16.03
10.826	15.9233333333333
10.828	16.27
10.83	15.95
10.832	15.8966666666667
10.834	15.95
10.836	15.8433333333333
10.838	15.79
10.84	15.9233333333333
10.842	15.95
10.844	15.8166666666667
10.846	15.7366666666667
10.848	15.7366666666667
10.85	16.0833333333333
10.852	15.6566666666667
10.854	15.6833333333333
10.856	15.63
10.858	15.71
10.86	16.11
10.864	16.11
10.866	16.4033333333333
10.87	16.2433333333333
10.872	16.0833333333333
10.874	16.1633333333333
10.876	16.5366666666667
10.878	16.35
10.88	15.9233333333333
10.882	16.0033333333333
10.884	16.2966666666667
10.886	15.7366666666667
10.888	15.95
10.89	15.9766666666667
10.892	16.0566666666667
10.894	15.87
10.896	15.79
10.898	16.1633333333333
10.9	15.63
10.902	15.6833333333333
10.904	15.95
10.906	15.87
10.908	15.87
10.91	16.1633333333333
10.912	15.5766666666667
10.914	15.6833333333333
10.916	15.6566666666667
10.918	15.71
10.92	15.6833333333333
10.922	15.6566666666667
10.924	15.79
10.926	15.95
10.928	15.9766666666667
10.93	16.51
10.932	16.3766666666667
10.934	16.4833333333333
10.936	16.5633333333333
10.938	16.35
10.94	16.6166666666667
10.942	16.6433333333333
10.946	16.5366666666667
10.948	16.5633333333333
10.95	16.1366666666667
10.954	16.35
10.956	16.11
10.958	16.0566666666667
10.962	15.9233333333333
10.964	15.9766666666667
10.966	15.8166666666667
10.97	15.95
10.972	16.0033333333333
10.976	16.0833333333333
10.978	16.0566666666667
10.98	16.2166666666667
10.984	16.0566666666667
10.986	16.11
10.988	16.1633333333333
10.992	15.9766666666667
10.994	16.11
10.996	15.8433333333333
11	15.95
11.002	15.8966666666667
11.004	16.11
11.008	16.35
11.01	16.3233333333333
11.012	16.5366666666667
11.016	16.8033333333333
11.018	16.59
11.02	16.9366666666667
11.024	16.8833333333333
11.026	16.51
11.028	16.1633333333333
11.03	16.0833333333333
11.032	16.1633333333333
11.034	15.71
11.036	15.7366666666667
11.038	15.6566666666667
11.04	15.7633333333333
11.042	15.5766666666667
11.044	15.55
11.046	15.55
11.048	15.4433333333333
11.05	15.63
11.052	15.55
11.054	15.6566666666667
11.056	15.8166666666667
11.058	15.9233333333333
11.06	15.39
11.062	15.87
11.066	15.5233333333333
11.068	15.8166666666667
11.07	15.4166666666667
11.072	15.6033333333333
11.074	15.6566666666667
11.076	16.2166666666667
11.078	16.1633333333333
11.08	16.0833333333333
11.082	15.8166666666667
11.084	16.03
11.086	15.95
11.088	15.9766666666667
11.09	15.8433333333333
11.092	15.8433333333333
11.094	15.7366666666667
11.096	15.4433333333333
11.098	15.55
11.1	15.5766666666667
11.102	15.71
11.104	15.5233333333333
11.106	15.2566666666667
11.108	15.15
11.112	15.4433333333333
11.114	15.4433333333333
11.116	15.4966666666667
11.118	15.8166666666667
11.12	16.0833333333333
11.122	15.7633333333333
11.124	16.0033333333333
11.126	15.8966666666667
11.128	15.9766666666667
11.13	16.1633333333333
11.132	15.95
11.134	16.4033333333333
11.136	16.2966666666667
11.138	16.11
11.14	16.1366666666667
11.142	16.0833333333333
11.144	16.4566666666667
11.146	16.0833333333333
11.148	15.79
11.15	15.4966666666667
11.152	16.11
11.154	15.63
11.156	15.71
11.16	15.71
11.162	16.03
11.164	16.2433333333333
11.166	16.0833333333333
11.168	16.3233333333333
11.17	17.1233333333333
11.172	16.67
11.174	16.51
11.176	16.27
11.178	16.35
11.18	16.0566666666667
11.182	16.1366666666667
11.184	16.27
11.186	16.27
11.188	16.6166666666667
11.19	16.1366666666667
11.192	16.3233333333333
11.194	16.0833333333333
11.196	15.47
11.198	15.2833333333333
11.2	15.2566666666667
11.204	15.4166666666667
11.206	15.2566666666667
11.208	15.6033333333333
11.21	15.8433333333333
11.212	15.79
11.214	16.1366666666667
11.216	15.63
11.218	15.9233333333333
11.22	15.8966666666667
11.222	15.7633333333333
11.224	15.6833333333333
11.226	16.0033333333333
11.228	15.63
11.23	15.55
11.232	15.7366666666667
11.234	15.79
11.236	15.55
11.238	15.6033333333333
11.24	15.4166666666667
11.242	15.55
11.244	15.5766666666667
11.246	15.7366666666667
11.248	15.87
11.252	16.4566666666667
11.254	15.8966666666667
11.256	15.79
11.258	15.6566666666667
11.26	16.3766666666667
11.262	16.6966666666667
11.264	16.4833333333333
11.266	16.8033333333333
11.268	16.2433333333333
11.27	15.8166666666667
11.272	15.7633333333333
11.274	15.55
11.276	15.8166666666667
11.278	16.0033333333333
11.28	16.19
11.282	16.0833333333333
11.284	15.71
11.286	16.27
11.288	16.75
11.29	16.6966666666667
11.292	16.03
11.296	15.9366666666667
11.3	16.1366666666667
11.302	15.8166666666667
11.304	16.1366666666667
11.306	16.19
11.308	16.3766666666667
11.31	16.91
11.312	16.6966666666667
11.314	16.0833333333333
11.316	16.1366666666667
11.318	16.03
11.32	15.5233333333333
11.322	15.5233333333333
11.324	15.0433333333333
11.328	15.6833333333333
11.33	15.6566666666667
11.332	15.4166666666667
11.334	15.2833333333333
11.336	15.63
11.338	15.8433333333333
11.34	15.71
11.342	15.8966666666667
11.344	15.87
11.346	15.71
11.348	16.0033333333333
11.352	15.7366666666667
11.354	15.87
11.356	15.8166666666667
11.358	15.9233333333333
11.36	15.8433333333333
11.362	16.1633333333333
11.364	15.87
11.366	16.0566666666667
11.368	15.79
11.37	15.63
11.374	15.9766666666667
11.376	16.0566666666667
11.378	15.7633333333333
11.38	16.6966666666667
11.382	17.23
11.384	16.4033333333333
11.386	16.03
11.388	16.3233333333333
11.39	16.0566666666667
11.392	15.7366666666667
11.394	16.4566666666667
11.398	16.0833333333333
11.4	16.4033333333333
11.402	16.2166666666667
11.404	16.2433333333333
11.406	15.8166666666667
11.408	15.63
11.41	15.2833333333333
11.412	15.5766666666667
11.416	15.5766666666667
11.418	15.7633333333333
11.42	16.0033333333333
11.424	15.95
11.426	16.2433333333333
11.43	16.27
11.432	16.27
11.434	16.4833333333333
11.438	16.7766666666667
11.44	16.35
11.444	16.5366666666667
11.446	16.0033333333333
11.448	16.1366666666667
11.452	16.3233333333333
11.454	16.5366666666667
11.456	16.03
11.46	16.19
11.462	15.31
11.466	15.8433333333333
11.468	16.2166666666667
11.47	16.35
11.474	15.79
11.476	15.6033333333333
11.48	16.2166666666667
11.482	15.9766666666667
11.484	16.35
11.488	16.0833333333333
11.49	16.2166666666667
11.492	15.95
11.496	15.5233333333333
11.498	15.6833333333333
11.502	16.11
11.504	16.27
11.506	15.8433333333333
11.51	15.9766666666667
11.512	16.03
11.516	15.7633333333333
11.518	15.7633333333333
11.52	16.6166666666667
11.524	15.8966666666667
11.526	16.0566666666667
11.528	15.7366666666667
11.532	15.6833333333333
11.534	15.71
11.538	15.87
11.54	15.8166666666667
11.542	16.2433333333333
11.546	16.27
11.548	15.95
11.552	16.0566666666667
11.554	15.9766666666667
11.556	16.1366666666667
11.56	16.5633333333333
11.562	16.75
11.564	16.3766666666667
11.568	16.03
11.57	15.8966666666667
11.574	15.4166666666667
11.576	15.5233333333333
11.578	15.47
11.582	15.8166666666667
11.584	16.4833333333333
11.588	16.8833333333333
11.59	16.19
11.592	15.8966666666667
11.596	16.0566666666667
11.598	16.51
11.602	16.11
11.604	16.1366666666667
11.608	16.2166666666667
11.61	16.03
11.612	16.5366666666667
11.616	15.6833333333333
11.618	15.47
11.622	15.55
11.624	15.6566666666667
11.626	16.5366666666667
11.63	16.2966666666667
11.632	16.5366666666667
11.636	16.2433333333333
11.638	16.5633333333333
11.64	16.2166666666667
11.644	16.19
11.646	16.8833333333333
11.65	16.67
11.652	16.2433333333333
